id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city
902904212417141294,Uptown Recently Renovated | 3 Blocks to Streetcars,482601893,Michelle,Leonidas,29.953968961749027,-90.12613916216212,Entire home/apt,115.0,30,5,2024-11-15,0.23,205,New Orleans
903117943231250365,Luxury NOLA Living in Central City 3BR Near CBD/FQ,517429387,Lola,Central City,29.94462400188276,-90.09750192410888,Entire home/apt,248.0,2,26,2025-05-03,1.88,134,New Orleans
904703199302004245,Beautiful House Dorgenois 1br/1ba ultimate comfort,30594780,Ernesto,Tulane - Gravier,29.966055739599703,-90.08305316078882,Entire home/apt,75.0,30,3,2025-03-23,0.13,331,New Orleans
904986663077671971,Historic home in St. Roch,57993,Gregory,St. Roch,29.97204,-90.05412,Private room,60.0,30,0,No review,0.0,179,New Orleans
905038614247189303,Roami at The Lola | Group Friendly | 7 Bed Combo,482495115,Roami,Lower Garden District,29.9394351,-90.0652612,Entire home/apt,557.0,1,7,2025-02-03,0.31,361,New Orleans
905303913600634656,A Taste of New Orleans,517949086,Gerard,Seventh Ward,29.977047,-90.06278999999999,Entire home/apt,120.0,30,0,No review,0.0,365,New Orleans
905341115653254128,Best of the best New Orleans,517949086,Gerard,Seventh Ward,29.9772022,-90.06018209999999,Entire home/apt,113.0,30,0,No review,0.0,365,New Orleans
905800390623427019,Le Chic Maison,409315364,Lelia,Lower Ninth Ward,29.96234,-90.01406,Entire home/apt,85.0,30,4,2025-02-16,0.2,298,New Orleans
905865217807951264,French Quarter Balcony Beauty!,19054983,Julie (And Brian),French Quarter,29.9594694,-90.0610828,Entire home/apt,72.0,30,5,2024-11-02,0.23,160,New Orleans
906430226907690708,30 Day Mid-Term Rental!,79597408,A.M.G.,Hollygrove,29.9735907,-90.1234177,Entire home/apt,58.0,30,0,No review,0.0,365,New Orleans
906494248848696934,GardenDistrictCharmer *Designer*,166675043,Stephanie,Garden District,29.9246489,-90.0863946,Entire home/apt,100.0,30,1,2025-01-03,0.18,179,New Orleans
906643588232714338,European flair in the Garden District!,158705575,Bennett,Lower Garden District,29.933460458944023,-90.0785498735272,Entire home/apt,46.0,30,0,No review,0.0,178,New Orleans
907210718607554322,2 NOLA Spot,187183914,Erinn,St. Roch,29.981879506548108,-90.04859326077508,Entire home/apt,140.0,30,0,No review,0.0,364,New Orleans
907221029497397130,Quiet Lower Garden 1 BD steps from Magazine St,710534,Laura Stirling,Lower Garden District,29.9379555,-90.0737064,Entire home/apt,80.0,30,4,2024-03-09,0.17,120,New Orleans
907352094999542344,Furnished Apt in Historic Fairgrounds Home!,135507003,James,Fairgrounds,29.988376123869763,-90.07563928465576,Entire home/apt,58.0,30,1,2023-09-25,0.05,365,New Orleans
907526009839016668,Beautiful Soothing Nola Home,386442042,Philip,Seventh Ward,29.97971,-90.0595,Entire home/apt,315.0,30,11,2024-11-10,0.45,179,New Orleans
909339153456835897,Audubon House Apt 4 -1bd/1ba,498930316,Raymond,Black Pearl,29.93583330480255,-90.13230944808416,Entire home/apt,57.0,30,4,2025-03-31,0.22,338,New Orleans
909452449171721123,Nola Cottage Close to Everything,134142871,Nicole,Fairgrounds,29.986224927235835,-90.06929432169878,Entire home/apt,125.0,30,0,No review,0.0,270,New Orleans
910364552144081997,The Luxurious French Quarter Home.,424156658,Christopher,Seventh Ward,29.96919,-90.06303,Entire home/apt,335.0,1,3,2024-03-17,0.14,226,New Orleans
911618423111295128,Bywater New Orleans Guest House,198466852,B. Michael,Bywater,29.96119384918571,-90.04456275953817,Entire home/apt,169.0,30,0,No review,0.0,0,New Orleans
912173024920095221,Luxury 4BR condo | Short Walk to Bourbon Street,442915263,Hosteeva California Building,Central Business District,29.95499,-90.074066,Entire home/apt,219.0,1,42,2025-06-01,1.97,289,New Orleans
912628959649492146,"Newly Listed Art Deco Home, 5 mins From French QTR",519714116,Renee,Audubon,29.936376254971982,-90.11266435911357,Entire home/apt,422.0,3,33,2025-06-01,1.68,194,New Orleans
913034846402859270,Lower Garden District Cottage,447793141,Michelle,Central City,29.93325,-90.08289,Entire home/apt,55.0,50,5,2024-08-30,0.23,178,New Orleans
913129302129815693,The Marigny Lookout - Private Apartment,16946293,Thomas,Marigny,29.967767831141305,-90.05066246985326,Entire home/apt,119.0,2,75,2025-06-15,3.22,204,New Orleans
913685664821960943,Victorian Central City Apt | Near St Charles Ave,349162641,David,Central City,29.93886,-90.07612,Entire home/apt,126.0,2,85,2025-05-26,3.74,241,New Orleans
913770355119037174,*60 Night Min. Rental* FQ Apt.,491330662,Amy,French Quarter,29.95262,-90.0652,Entire home/apt,110.0,60,0,No review,0.0,364,New Orleans
913864568734556289,French Quarter Mansion | Sleeps 44,560749999,Irma Rocio,French Quarter,29.9600129,-90.0640023,Entire home/apt,10359.0,1,1,2023-09-24,0.05,165,New Orleans
914045479553475054,Giant New Home Blocks to FQ 5 en-suite Baths Yard,370909686,Heather,Seventh Ward,29.97223,-90.06259,Entire home/apt,309.0,30,38,2025-05-27,1.87,365,New Orleans
914493354338086344,Big Easy Bliss: NOLA Haven!,134976236,Austin,Gert Town,29.9611,-90.10882,Entire home/apt,163.0,1,90,2025-06-16,4.36,260,New Orleans
914802071444893854,Spacious Home – Near Superdome & French Qtr!,436977131,Jassie,Tulane - Gravier,29.95834,-90.08554,Entire home/apt,115.0,2,37,2025-06-01,1.61,158,New Orleans
915520240524702689,Cozy Garden District Apartment,517631500,Melanie,Lower Garden District,29.933589069981345,-90.0798587397655,Entire home/apt,242.0,2,54,2025-05-05,2.26,145,New Orleans
915838297191758519,"New Orleans Balcony Nest, Treme",1393552,Sarah,Seventh Ward,29.9687,-90.06473,Entire home/apt,125.0,2,37,2025-05-06,1.62,336,New Orleans
915910321132694071,At Home in the Bywater - 1 BR Apartment,11122637,Laura,Bywater,29.96106622617183,-90.03585900038509,Entire home/apt,115.0,2,61,2025-06-09,2.58,222,New Orleans
916266085309893626,Spacious Bywater 3BD/2BA & Outdoor Oasis,173448361,Michelle,Bywater,29.96457,-90.04399,Entire home/apt,124.0,30,0,No review,0.0,180,New Orleans
916269297402588588,New Luxury 3BR w/ Jacuzzi,136024214,Gabriel,St. Roch,29.9895815,-90.07119449999999,Entire home/apt,139.0,1,50,2025-03-13,2.09,335,New Orleans
916289115588518272,Luxury 3br Oasis w/ Jacuzzi,136024214,Gabriel,St. Roch,29.989579,-90.07118299999999,Entire home/apt,139.0,1,24,2025-03-05,1.02,326,New Orleans
916294107849029064,Luxury 6BR Oasis near French Qtr,136024214,Gabriel,St. Roch,29.98982,-90.07003,Entire home/apt,451.0,1,15,2024-11-11,0.81,313,New Orleans
917569291630885366,The Marigny Retreat,67747402,Michael,Marigny,29.96867,-90.05404,Entire home/apt,456.0,2,37,2025-05-11,2.08,298,New Orleans
918180425690779432,2 Bedroom/ 2.5 Bath Townhouse,405241852,Destiny,Little Woods,30.03973270067071,-90.0038009776068,Entire home/apt,279.0,30,0,No review,0.0,345,New Orleans
918212605386185017,"Gorgeous backyard Pool, 2BD Midcity Retreat!",64823547,Brenna And Nick,Mid-City,29.9692581,-90.1046852,Entire home/apt,114.0,30,16,2025-03-06,0.66,329,New Orleans
918229923415180317,POOL! 2bd shotgun w/ incredible outdoor space!,64823547,Brenna And Nick,Mid-City,29.9693138,-90.1046136,Entire home/apt,73.0,30,4,2024-08-16,0.24,357,New Orleans
918810545138580797,Neauxla Beignet Bae,390228838,NeauxLa,Treme - Lafitte,29.96712449296592,-90.07180855369766,Entire home/apt,63.0,30,71,2025-05-03,2.97,116,New Orleans
919021350436888327,Spacious Mid-City Townhouse,238746,Robert,Mid-City,29.970525897748853,-90.0977485012645,Entire home/apt,99.0,3,30,2025-05-06,1.49,262,New Orleans
919237068383865016,New Orleans Home Near Fair Grounds & City Park!,456477857,Evolve,Fairgrounds,29.98118,-90.07511,Entire home/apt,53.0,30,0,No review,0.0,362,New Orleans
920065407738306347,Elegant Studio Near French Quarter,442915263,Hosteeva California Building,Central Business District,29.95529,-90.07553,Entire home/apt,73.0,1,36,2025-05-27,1.52,295,New Orleans
920227529306616660,"Pet-friendly Hotel! Swimming Pool, Free Breakfast!",501999514,RoomPicks,Lower Garden District,29.94409,-90.06829,Hotel room,172.0,1,65,2025-05-10,2.91,326,New Orleans
920258465045455612,"Pleasant Stay! Pool, Pet-friendly, Free Breakfast!",501999514,RoomPicks,Lower Garden District,29.94409,-90.06829,Hotel room,279.0,1,1,2025-04-26,0.57,321,New Orleans
920262164854711546,"TWO Modern 2BR Suites, Pool, Free Breakfast!",501999514,RoomPicks,Lower Garden District,29.94409,-90.06829,Hotel room,471.0,1,4,2025-04-19,0.43,319,New Orleans
920265939578225569,"TWO Relaxing Suites, Pet-friendly, Free Breakfast!",501999514,RoomPicks,Lower Garden District,29.94409,-90.06829,Hotel room,558.0,1,0,No review,0.0,315,New Orleans
920330387758816000,Delgado Apartment,177156271,Richard,City Park,29.980781655237863,-90.09220112408543,Entire home/apt,100.0,30,2,2024-07-11,0.11,364,New Orleans
920388560767522161,Heart of the French Quarters 2bdrm 2bth,155057745,Cyrus Anthony,French Quarter,29.956552902456828,-90.07016961475625,Entire home/apt,208.0,2,44,2025-05-19,1.84,227,New Orleans
920431116783231782,Renovated Historic Uptown Unit,90527221,Christopher,Uptown,29.92419542445785,-90.10784922605076,Entire home/apt,77.0,2,14,2025-05-28,0.86,6,New Orleans
921080596632534506,Charming Mid-city Apartment,188726923,Keely,Mid-City,29.979517986549887,-90.0993554481677,Entire home/apt,88.0,2,58,2025-05-12,2.46,89,New Orleans
921164925669724708,"NOLA Luxury- Heated Pool, 5 Bath, Parking & Yard",370909686,Heather,Tulane - Gravier,29.958921121898484,-90.09032025775431,Entire home/apt,462.0,2,47,2025-05-25,1.97,339,New Orleans
921164998555140254,NOLA Paradise w/Heated Pool Parking 8 Beds 5 Baths,370909686,Heather,Tulane - Gravier,29.957933524011235,-90.0892263299214,Entire home/apt,467.0,2,36,2025-05-25,1.54,351,New Orleans
921269771973524995,Jazz Fest Special-NEW PRICE: House w/2 Queen Bdrms,521852234,Maurice,Fillmore,30.00714946841985,-90.07208354495178,Entire home/apt,202.0,30,17,2025-03-05,0.72,88,New Orleans
922474185810192601,St. Claude Getaway: Jazz Inspired Josephine Suite,7284979,Jardyn,St. Claude,29.968638298600297,-90.03278362731199,Entire home/apt,54.0,3,19,2025-06-15,1.43,214,New Orleans
922614754173543703,Stunning Storybook Villa w Pool & HotTub 5bd|6.5ba,232296790,Michael,Central City,29.9425,-90.07679,Entire home/apt,731.0,2,39,2025-06-02,1.63,283,New Orleans
923114958441566952,Spacious Condo in California Building,442915263,Hosteeva California Building,Central Business District,29.9545479,-90.0743526,Entire home/apt,230.0,1,40,2025-05-02,1.71,335,New Orleans
923140144418901055,Lanaux Mansion Main House - 14,366248447,Beth,French Quarter,29.96172,-90.0584,Private room,865.0,30,0,No review,0.0,191,New Orleans
923211869005270570,The Conti Castle,42536338,Damon,Bayou St. John,29.97016040208739,-90.08569182023368,Entire home/apt,4999.0,1,2,2023-09-07,0.09,270,New Orleans
923288349226392052,Authentic Historic Apt | 10 mins to French Quarter,349162641,David,Central Business District,29.94631259966433,-90.06620610765663,Entire home/apt,112.0,2,94,2025-06-02,4.13,292,New Orleans
923463915779949034,ExclusivE EstatE- Bourbon St only 15mins away,416395862,F.O.D Vacation Rentals,Little Woods,30.05634132652053,-89.94803568053094,Entire home/apt,244.0,3,5,2025-05-18,1.39,32,New Orleans
924130332485982966,Entire luxury Uptown Home 5 mins French Quarter,442604191,Ryan,Central City,29.95157,-90.09971,Entire home/apt,200.0,2,18,2025-03-04,0.75,360,New Orleans
924853849035693779,Luxurious Mid City Classic Home On Streetcar Line,304169379,Edward,Mid-City,29.967755,-90.090993,Entire home/apt,513.0,1,84,2025-05-25,4.17,315,New Orleans
924860837069436648,Elegant Mid City Luxurious Home On Streetcar Line,304169379,Edward,Mid-City,29.967625,-90.091049,Entire home/apt,513.0,1,73,2025-06-09,3.12,340,New Orleans
925427014367222373,Modern NOLA Oasis- 5mins Superdome/French Quarter,141215101,Robert,Central City,29.94711,-90.095,Entire home/apt,240.0,30,12,2025-02-11,0.61,179,New Orleans
926845154945511790,Mid City Oasis,500671421,Walker,Mid-City,29.96550969181609,-90.09597723821342,Entire home/apt,98.0,2,50,2025-05-26,2.38,17,New Orleans
928113236069724711,Stay Like a Local Safe & Charming Oasis,523657669,Michelle,Irish Channel,29.9204255,-90.0843318,Entire home/apt,88.0,2,114,2025-06-15,5.74,242,New Orleans
928943089123151897,Historic Mid-City Home,40745113,Kenneth,Seventh Ward,29.97762299999999,-90.0751329,Entire home/apt,69.0,1,21,2025-06-02,2.73,83,New Orleans
928957216125848622,Apartment in Irish Channel,234881597,Sofia,Irish Channel,29.9237726,-90.0827708,Entire home/apt,83.0,1,32,2025-05-19,3.86,124,New Orleans
929032088874497886,Historic Gem Near Freret 3BR/2BA,504870779,John,Uptown,29.93297000201819,-90.11130159997604,Entire home/apt,203.0,3,34,2025-05-26,3.53,68,New Orleans
929091106021683858,Creole Cottage,522373491,Corey D.,Holy Cross,29.955824886312435,-90.01301240175962,Entire home/apt,65.0,30,5,2025-03-07,0.32,270,New Orleans
929124855672146283,Just off St. Charles,177681531,Litouri,Central City,29.93353,-90.08735,Entire home/apt,129.0,1,76,2025-06-16,3.95,237,New Orleans
929328217983958534,New Luxury Home | Heated Pool & Hot Tub,276892829,Daniel,Central City,29.9404509,-90.0764617,Entire home/apt,534.0,1,114,2025-06-15,4.94,359,New Orleans
929343525776834927,Prime Location NOLA Home!,519914565,Khari,St. Claude,29.97545497497517,-90.03870396046467,Entire home/apt,60.0,30,2,2025-05-01,0.11,336,New Orleans
929842688696030496,Charming Canal Street Retreat in Heart of NOLA,342910048,LiivUP,Mid-City,29.977906434106465,-90.10433250341516,Entire home/apt,160.0,1,80,2025-05-26,3.67,306,New Orleans
929868237308330736,Mid-City 2 bedroom duplex (see Description),16389595,George,Mid-City,29.97638,-90.10394,Entire home/apt,196.0,2,42,2025-06-08,3.1,87,New Orleans
930119207140151563,Room and Private Bathroom,524220008,Richenel,Audubon,29.938011512091265,-90.126523822546,Private room,50.0,31,0,No review,0.0,365,New Orleans
930360259392927159,Spacious Mid-Century Oasis | Heated Pool,276892829,Daniel,Treme - Lafitte,29.9665312,-90.0760752,Entire home/apt,390.0,3,52,2025-06-15,2.33,324,New Orleans
930397021327229027,Cozy Collected Cottage,82399757,Ashley,Mcdonogh,29.94401,-90.05028,Entire home/apt,68.0,30,3,2025-05-04,0.41,61,New Orleans
930402845116417870,Opulent CBD Condo | Near French Quarter,312046089,Daniel,Central Business District,29.95016,-90.06725,Entire home/apt,434.0,2,13,2025-01-08,0.6,345,New Orleans
930402968425262399,Trendy CBD Condo | Near French Quarter,312046089,Daniel,Central Business District,29.9501636,-90.0672499,Entire home/apt,694.0,2,44,2025-06-11,1.91,345,New Orleans
930403756301131396,Stylish CBD Condo | Near French Quarter,312046089,Daniel,Central Business District,29.95016,-90.06725,Entire home/apt,584.0,2,28,2025-06-01,1.22,359,New Orleans
931190212617857713,Purple Palace In Great Location,89042648,Nette,Seventh Ward,29.98106404911531,-90.06573927081213,Entire home/apt,105.0,2,67,2025-05-18,2.88,261,New Orleans
931298524443642010,Uptown 1br | Workspace | Parking |  Tulane Loyola,14525187,Alex Patrick,Uptown,29.92557655918614,-90.1062788542251,Entire home/apt,65.0,30,0,No review,0.0,250,New Orleans
931814840343118597,Daydreaming Uptown - Pet + Family Friendly,45295887,Wallace,West Riverside,29.918858,-90.102776,Entire home/apt,104.0,2,27,2025-05-30,1.49,260,New Orleans
931981668272929631,Balcony on Bourbon Street,260833233,Jeremy,French Quarter,29.96080955148497,-90.06555858899205,Entire home/apt,145.0,30,0,No review,0.0,136,New Orleans
932011745081777467,Modern Charm in the City,144887142,Kris & Carol,Seventh Ward,29.97402,-90.07283,Entire home/apt,63.0,30,4,2025-04-01,0.21,269,New Orleans
932547774368959140,The Double Parlor,11692910,Molly,West Riverside,29.92041,-90.10203,Entire home/apt,87.0,2,61,2025-06-01,2.98,137,New Orleans
933209449205256145,Luxury Condo in Heart of New Orleans,281914671,Sam,Central City,29.94204,-90.07617,Entire home/apt,174.0,3,50,2025-05-30,2.22,118,New Orleans
933381450614621896,Retro apartment in The Marigny,216611402,Minnie,Marigny,29.96391661649641,-90.05304187534897,Entire home/apt,100.0,30,0,No review,0.0,358,New Orleans
934065477985680715,Large rooms 3 bedroom  Home in New Orleans,525284275,Chelsea,Fillmore,30.00163384683312,-90.07601199594954,Entire home/apt,137.0,2,48,2025-05-11,2.21,263,New Orleans
934248934958664119,An Urban Oasis in New Orleans,525342316,Kevin,Leonidas,29.95426999999999,-90.1231918,Entire home/apt,167.0,1,50,2025-06-10,2.3,129,New Orleans
934749755372854798,2BR! Creole Cottage Shotgun! Best Location!,195523371,Michelle Marie,Bywater,29.9639,-90.05112,Entire home/apt,86.0,30,0,No review,0.0,364,New Orleans
934770066528920187,Cat's Claw Lounge Suite in heart of New Orleans!,2554946,James,Seventh Ward,29.97148968609981,-90.06726020172705,Entire home/apt,70.0,4,5,2025-03-22,0.24,360,New Orleans
934873490534432468,New Orleans Cozy Gem!,498909997,Heather Marie,Seventh Ward,29.96937419999999,-90.06344209999999,Entire home/apt,113.0,2,34,2025-05-26,1.69,90,New Orleans
935093457267244850,Spacious Gem in Vibrant Treme Neighborhood,31782112,Ebony,Treme - Lafitte,29.97060459999999,-90.0814535,Entire home/apt,80.0,30,6,2024-12-29,0.26,283,New Orleans
935562486315597354,Mid-City Home | Near Streetcars & French Quarter,349162641,David,Tulane - Gravier,29.9597,-90.08851,Entire home/apt,155.0,2,36,2025-06-08,1.63,303,New Orleans
935596928934252801,"Historic Cottages, Tropical Pool, Hot Tub 9br|8ba",232296790,Michael,Marigny,29.96402,-90.05249,Entire home/apt,1199.0,2,46,2025-05-21,2.02,288,New Orleans
935597922114907306,Bright Bohemian House w Heated Pool/Hot Tub,232296790,Michael,Central City,29.94236,-90.0772,Entire home/apt,454.0,2,91,2025-06-04,3.93,250,New Orleans
935598138371778915,Elegant Tribal House w heated Pool/Hot Tub,232296790,Michael,Central City,29.94222,-90.07735,Entire home/apt,454.0,2,53,2025-06-01,2.3,253,New Orleans
936917237790653873,Charming 30 day Midcity home,70722325,Naimah,Mid-City,29.97108260687484,-90.1047113683114,Entire home/apt,75.0,30,0,No review,0.0,270,New Orleans
937936398515048284,Artsy Shotgun-Uptown New Orleans,524168456,Daniel,West Riverside,29.9162027,-90.1121609,Entire home/apt,93.0,1,117,2025-05-04,5.04,152,New Orleans
938264134133072600,Luxury 2BR Condo Steps Away from French Quarter,442915263,Hosteeva California Building,Central Business District,29.95499,-90.074066,Entire home/apt,195.0,1,49,2025-06-02,2.41,314,New Orleans
